t,raw_front,filtered_front,kalman_prior,kalman_post,kalman_gain,delta_s,enc_left,enc_right,side_left,side_right,action
7.68,0.09835,0.09836,0.09837,0.09837,0.181,0.0,16.60432,-16.59804,0.09843,0.09828,turn_right
7.712,0.0984,0.09837,0.09837,0.09837,0.181,0.0,16.67968,-16.6734,0.09843,0.09834,turn_right
7.744,0.09837,0.09837,0.09837,0.09837,0.181,0.0,16.74876,-16.74248,0.0984,0.09828,turn_right
7.776,0.09833,0.09836,0.09837,0.09837,0.181,0.0,16.81784,-16.81156,0.09844,0.09841,turn_right
7.808,0.09832,0.09835,0.09837,0.09836,0.181,0.0,16.88692,-16.88064,0.09841,0.09835,turn_right
7.84,0.09827,0.09833,0.09836,0.09836,0.181,0.0,16.956,-16.94972,0.09854,0.09842,turn_right
7.872,0.09838,0.09834,0.09836,0.09836,0.181,0.0,17.03136,-17.02508,0.09836,0.09835,turn_right
7.904,0.09833,0.09834,0.09836,0.09835,0.181,0.0,17.10044,-17.09416,0.09826,0.09838,turn_right
7.936,0.0984,0.09835,0.09835,0.09835,0.181,0.0,17.16952,-17.16324,0.09831,0.09838,turn_right
7.968,0.09834,0.09835,0.09835,0.09835,0.181,0.0,17.2386,-17.23232,0.09841,0.09848,turn_right
8.0,0.09845,0.09837,0.09835,0.09836,0.181,0.0,17.30768,-17.3014,0.09843,0.09843,turn_right
8.032,0.09828,0.09835,0.09836,0.09836,0.181,0.0,17.38304,-17.37676,0.09847,0.09842,turn_right
8.064,0.09835,0.09835,0.09836,0.09835,0.181,0.0,17.45212,-17.44584,0.0983,0.09849,turn_right
8.096,0.09837,0.09836,0.09835,0.09836,0.181,0.0,17.5212,-17.51492,0.09827,0.0984,turn_right
8.128,0.09832,0.09835,0.09836,0.09835,0.181,0.0,17.59028,-17.584,0.09838,0.09838,turn_right
8.16,0.09836,0.09835,0.09835,0.09835,0.181,0.0,17.65936,-17.65308,0.09836,0.09834,turn_right
8.192,0.0984,0.09836,0.09835,0.09836,0.181,0.0,17.73472,-17.72844,0.09822,0.09831,turn_right
8.224,0.09842,0.09838,0.09836,0.09836,0.181,0.0,17.8038,-17.79752,0.09832,0.09838,turn_right
8.256,0.09833,0.09837,0.09836,0.09836,0.181,0.0,17.87288,-17.8666,0.09845,0.09844,turn_right
8.288,0.09835,0.09836,0.09836,0.09836,0.181,0.0,17.94196,-17.93568,0.09834,0.09838,turn_right
8.32,0.09838,0.09837,0.09836,0.09836,0.181,0.0,18.01104,-18.00476,0.09839,0.0984,turn_right
8.352,0.09823,0.09834,0.09836,0.09836,0.181,0.0,18.0864,-18.08012,0.09841,0.09841,turn_right
8.384,0.0984,0.09835,0.09836,0.09836,0.181,0.0,18.15548,-18.1492,0.09842,0.09833,turn_right
8.416,0.09826,0.09833,0.09836,0.09835,0.181,0.0,18.22456,-18.21828,0.09832,0.09841,turn_right
8.448,0.09835,0.09834,0.09835,0.09835,0.181,0.0,18.29364,-18.28736,0.09841,0.09834,turn_right
8.48,0.09838,0.09834,0.09835,0.09835,0.181,0.0,18.369,-18.36272,0.09829,0.09831,turn_right
8.512,0.09837,0.09835,0.09835,0.09835,0.181,0.0,18.43808,-18.4318,0.09835,0.09823,turn_right
8.544,0.09845,0.09837,0.09835,0.09835,0.181,0.0,18.50716,-18.50088,0.09844,0.09823,turn_right
8.576,0.09838,0.09837,0.09835,0.09836,0.181,0.0,18.57624,-18.56996,0.09829,0.09829,turn_right
8.608,0.09839,0.09837,0.09836,0.09836,0.181,0.0,18.64532,-18.63904,0.09833,0.09827,turn_right
8.64,0.09833,0.09836,0.09836,0.09836,0.181,0.0,18.72068,-18.7144,0.09845,0.0984,turn_right
8.672,0.09831,0.09835,0.09836,0.09836,0.181,0.0,18.78976,-18.78348,0.09826,0.09841,turn_right
8.704,0.09832,0.09835,0.09836,0.09836,0.181,0.0,18.85884,-18.85256,0.09842,0.09824,turn_right
8.736,0.09836,0.09835,0.09836,0.09836,0.181,0.0,18.92792,-18.92164,0.09844,0.09844,turn_right
8.768,0.09832,0.09835,0.09836,0.09835,0.181,0.0,18.997,-18.99072,0.09845,0.09834,turn_right
8.8,0.09844,0.09837,0.09835,0.09836,0.181,0.0,19.07236,-19.06608,0.09848,0.09829,turn_right
8.832,0.09839,0.09837,0.09836,0.09836,0.181,0.0,19.14144,-19.13516,0.09853,0.09836,turn_right
8.864,0.09832,0.09836,0.09836,0.09836,0.181,0.0,19.21052,-19.20424,0.09827,0.09839,turn_right
8.896,0.09842,0.09837,0.09836,0.09836,0.181,0.0,19.2796,-19.27332,0.09834,0.09843,turn_right
8.928,0.0984,0.09838,0.09836,0.09836,0.181,0.0,19.34868,-19.3424,0.09835,0.0983,turn_right
8.96,0.09849,0.0984,0.09836,0.09837,0.181,0.0,19.42404,-19.41776,0.09839,0.09846,turn_right
8.992,0.0983,0.09838,0.09837,0.09837,0.181,0.0,19.49312,-19.48684,0.0984,0.09825,turn_right
9.024,0.09836,0.09838,0.09837,0.09837,0.181,0.0,19.5622,-19.55592,0.09827,0.09832,turn_right
9.056,0.09833,0.09837,0.09837,0.09837,0.181,0.0,19.63128,-19.625,0.09846,0.09843,turn_right
9.088,0.0984,0.09837,0.09837,0.09837,0.181,0.0,19.70036,-19.69408,0.09835,0.09844,turn_right
9.12,0.09833,0.09836,0.09837,0.09837,0.181,0.0,19.77572,-19.76944,0.09848,0.09839,turn_right
9.152,0.09834,0.09836,0.09837,0.09837,0.181,0.0,19.8448,-19.83852,0.09839,0.09833,turn_right
9.184,0.09843,0.09837,0.09837,0.09837,0.181,0.0,19.91388,-19.9076,0.09839,0.09842,turn_right
9.216,0.09847,0.09839,0.09837,0.09837,0.181,0.0,19.98296,-19.97668,0.09839,0.09833,turn_right
9.248,0.09834,0.09838,0.09837,0.09838,0.181,0.0,20.05204,-20.04576,0.09837,0.09842,turn_right
9.28,0.09838,0.09838,0.09838,0.09838,0.181,0.0,20.1274,-20.12112,0.09828,0.09838,turn_right
9.312,0.09842,0.09839,0.09838,0.09838,0.181,0.0,20.19648,-20.1902,0.09841,0.09848,turn_right
9.344,0.09836,0.09838,0.09838,0.09838,0.181,0.0,20.26556,-20.25928,0.09838,0.09831,turn_right
9.376,0.09829,0.09836,0.09838,0.09838,0.181,0.0,20.33464,-20.32836,0.09826,0.09837,turn_right
9.408,0.09835,0.09836,0.09838,0.09837,0.181,0.0,20.40372,-20.39744,0.09821,0.09843,turn_right
9.44,0.09831,0.09835,0.09837,0.09837,0.181,0.0,20.47908,-20.4728,0.09834,0.09822,turn_right
9.472,0.09832,0.09834,0.09837,0.09837,0.181,0.0,20.54816,-20.54188,0.09849,0.09834,turn_right
9.504,0.09842,0.09836,0.09837,0.09836,0.181,0.0,20.61724,-20.61096,0.09826,0.09845,turn_right
9.536,0.09831,0.09835,0.09836,0.09836,0.181,0.0,20.68632,-20.68004,0.09848,0.09848,turn_right
9.568,0.09836,0.09835,0.09836,0.09836,0.181,-0.0,20.76168,-20.7554,0.09841,0.09837,turn_right
9.6,0.09839,0.09836,0.09836,0.09836,0.181,0.0,20.83076,-20.82448,0.09845,0.09827,turn_right
9.632,0.09837,0.09836,0.09836,0.09836,0.181,0.0,20.89984,-20.89356,0.09829,0.09849,turn_right
9.664,0.09841,0.09837,0.09836,0.09836,0.181,0.0,20.96892,-20.96264,0.09847,0.09829,turn_right
9.696,0.09841,0.09838,0.09836,0.09836,0.181,0.0,21.038,-21.03172,0.09825,0.0983,turn_right
9.728,0.09838,0.09838,0.09836,0.09837,0.181,0.0,21.11336,-21.10708,0.09827,0.09845,turn_right
9.76,0.09843,0.09839,0.09837,0.09837,0.181,0.0,21.18244,-21.17616,0.09826,0.09829,turn_right
9.792,0.0983,0.09837,0.09837,0.09837,0.181,0.0,21.25152,-21.24524,0.09839,0.09836,turn_right
9.824,0.0984,0.09838,0.09837,0.09837,0.181,0.0,21.3206,-21.31432,0.09833,0.09839,turn_right
9.856,0.09824,0.09835,0.09837,0.09837,0.181,-0.0,21.38968,-21.3834,0.09841,0.09838,turn_right
9.888,0.0983,0.09834,0.09837,0.09836,0.181,0.0,21.46504,-21.45876,0.09825,0.09832,turn_right
9.92,0.09839,0.09835,0.09836,0.09836,0.181,0.0,21.53412,-21.52784,0.09831,0.09837,turn_right
9.952,0.09845,0.09837,0.09836,0.09836,0.181,0.0,21.6032,-21.59692,0.09829,0.09843,turn_right
9.984,0.09838,0.09837,0.09836,0.09836,0.181,0.0,21.67228,-21.666,0.09848,0.0984,turn_right
10.016,0.09838,0.09837,0.09836,0.09837,0.181,0.0,21.74136,-21.73508,0.09828,0.09829,turn_right
10.048,0.09841,0.09838,0.09837,0.09837,0.181,0.0,21.81672,-21.81044,0.09837,0.09847,turn_right
10.08,0.09839,0.09838,0.09837,0.09837,0.181,0.0,21.8858,-21.87952,0.0984,0.09823,turn_right
10.112,0.09846,0.0984,0.09837,0.09838,0.181,0.0,21.95488,-21.9486,0.09833,0.09845,turn_right
10.144,0.09826,0.09837,0.09838,0.09838,0.181,0.0,22.02396,-22.01768,0.09837,0.09824,turn_right
10.176,0.09837,0.09837,0.09838,0.09837,0.181,-0.0,22.09304,-22.08676,0.09831,0.09836,turn_right
10.208,0.09832,0.09836,0.09837,0.09837,0.181,0.0,22.1684,-22.16212,0.09853,0.09834,turn_right
10.24,0.09836,0.09836,0.09837,0.09837,0.181,0.0,22.23748,-22.2312,0.09843,0.09838,turn_right
10.272,0.09836,0.09836,0.09837,0.09837,0.181,0.0,22.30656,-22.30028,0.09832,0.09833,turn_right
10.304,0.09833,0.09835,0.09837,0.09837,0.181,0.0,22.37564,-22.36936,0.09834,0.09825,turn_right
10.336,0.09847,0.09838,0.09837,0.09837,0.181,0.0,22.44472,-22.43844,0.09831,0.09848,turn_right
10.368,0.09837,0.09838,0.09837,0.09837,0.181,0.0,22.52008,-22.5138,0.09829,0.09832,turn_right
10.4,0.09831,0.09836,0.09837,0.09837,0.181,0.0,22.58916,-22.58288,0.09848,0.09849,turn_right
10.432,0.09834,0.09836,0.09837,0.09837,0.181,0.0,22.65824,-22.65196,0.09834,0.09826,turn_right
10.464,0.09837,0.09836,0.09837,0.09836,0.181,0.0,22.72732,-22.72104,0.09841,0.09844,turn_right
10.496,0.09844,0.09838,0.09836,0.09837,0.181,-0.0,22.7964,-22.79012,0.09847,0.09824,turn_right
10.528,0.09842,0.09838,0.09837,0.09837,0.181,0.0,22.87176,-22.86548,0.09838,0.09839,turn_right
10.56,0.09839,0.09838,0.09837,0.09837,0.181,0.0,22.94084,-22.93456,0.09846,0.09841,turn_right
10.592,0.09847,0.0984,0.09837,0.09838,0.181,0.0,23.00992,-23.00364,0.09837,0.09836,turn_right
10.624,0.09829,0.09838,0.09838,0.09838,0.181,0.0,23.079,-23.07272,0.09839,0.09831,turn_right
10.656,0.09841,0.09838,0.09838,0.09838,0.181,0.0,23.14808,-23.1418,0.09832,0.09834,turn_right
10.688,0.09837,0.09838,0.09838,0.09838,0.181,0.0,23.22344,-23.21716,0.09824,0.09825,turn_right
10.72,0.09834,0.09837,0.09838,0.09838,0.181,0.0,23.29252,-23.28624,0.09839,0.09831,turn_right
10.752,0.09831,0.09836,0.09838,0.09838,0.181,0.0,23.3616,-23.35532,0.09844,0.09834,turn_right
10.784,0.09835,0.09836,0.09838,0.09837,0.181,0.0,23.43068,-23.4244,0.09837,0.09833,turn_right
10.816,0.09836,0.09836,0.09837,0.09837,0.181,-0.0,23.49976,-23.49348,0.09842,0.09852,turn_right
10.848,0.09832,0.09835,0.09837,0.09837,0.181,0.0,23.57512,-23.56884,0.09834,0.09838,turn_right
10.88,0.09842,0.09836,0.09837,0.09837,0.181,0.0,23.6442,-23.63792,0.09835,0.09831,turn_right
10.912,0.09837,0.09836,0.09837,0.09837,0.181,0.0,23.71328,-23.707,0.09831,0.09844,turn_right
10.944,0.09832,0.09836,0.09837,0.09836,0.181,0.0,23.78236,-23.77608,0.09849,0.09834,turn_right
10.976,0.09834,0.09835,0.09836,0.09836,0.181,0.0,23.85772,-23.85144,0.09822,0.09823,turn_right
11.008,0.09841,0.09836,0.09836,0.09836,0.181,0.0,23.9268,-23.92052,0.09833,0.09833,turn_right
11.04,0.09832,0.09835,0.09836,0.09836,0.181,0.0,23.99588,-23.9896,0.09841,0.09826,turn_right
11.072,0.09843,0.09837,0.09836,0.09836,0.181,0.0,24.06496,-24.05868,0.09823,0.09835,turn_right
11.104,0.09838,0.09837,0.09836,0.09836,0.181,0.0,24.13404,-24.12776,0.09847,0.09834,turn_right
11.136,0.09836,0.09837,0.09836,0.09836,0.181,0.0,24.2094,-24.20312,0.09833,0.09828,turn_right
11.168,0.09844,0.09838,0.09836,0.09837,0.181,-0.0,24.27848,-24.2722,0.09838,0.09835,turn_right
11.2,0.09834,0.09837,0.09837,0.09837,0.181,0.0,24.34756,-24.34128,0.09847,0.09832,turn_right
11.232,0.09831,0.09836,0.09837,0.09837,0.181,0.0,24.41664,-24.41036,0.09844,0.09847,turn_right
11.264,0.09838,0.09836,0.09837,0.09837,0.181,0.0,24.48572,-24.47944,0.09843,0.09824,turn_right
11.296,0.09835,0.09836,0.09837,0.09837,0.181,0.0,24.56108,-24.5548,0.09832,0.09836,turn_right
11.328,0.09834,0.09836,0.09837,0.09836,0.181,0.0,24.63016,-24.62388,0.09823,0.09831,turn_right
11.36,0.09832,0.09835,0.09836,0.09836,0.181,0.0,24.69924,-24.69296,0.09828,0.09825,turn_right
11.392,0.09835,0.09835,0.09836,0.09836,0.181,0.0,24.76832,-24.76204,0.09841,0.09836,turn_right
11.424,0.0983,0.09834,0.09836,0.09836,0.181,0.0,24.8374,-24.83112,0.09826,0.09832,turn_right
11.456,0.09842,0.09836,0.09836,0.09836,0.181,0.0,24.91276,-24.90648,0.09828,0.09849,turn_right
11.488,0.09839,0.09836,0.09836,0.09836,0.181,-0.0,24.98184,-24.97556,0.09836,0.09829,turn_right
11.52,0.09832,0.09835,0.09836,0.09836,0.181,0.0,25.05092,-25.04464,0.09831,0.09832,turn_right
11.552,0.09825,0.09833,0.09836,0.09835,0.181,0.0,25.12,-25.11372,0.09833,0.09833,turn_right
11.584,0.09823,0.09831,0.09835,0.09834,0.181,0.0,25.19536,-25.18908,0.09839,0.09849,turn_right
11.616,0.09828,0.09831,0.09834,0.09834,0.181,0.0,25.26444,-25.25816,0.09829,0.09841,turn_right
11.648,0.09823,0.09829,0.09834,0.09833,0.181,0.0,25.33352,-25.32724,0.09844,0.09837,turn_right
11.68,0.09841,0.09832,0.09833,0.09833,0.181,0.0,25.4026,-25.39632,0.09831,0.0982,turn_right
11.712,0.09829,0.09831,0.09833,0.09832,0.181,0.0,25.47168,-25.4654,0.09832,0.09841,turn_right
11.744,0.09843,0.09833,0.09832,0.09833,0.181,0.0,25.54076,-25.53448,0.09833,0.09837,turn_right
11.776,0.09839,0.09835,0.09833,0.09833,0.181,0.0,25.61612,-25.60984,0.09844,0.0983,turn_right
11.808,0.09831,0.09834,0.09833,0.09833,0.181,-0.0,25.6852,-25.67892,0.09837,0.09843,turn_right
11.84,0.09832,0.09833,0.09833,0.09833,0.181,0.0,25.75428,-25.748,0.09832,0.0983,turn_right
11.872,0.09839,0.09835,0.09833,0.09833,0.181,0.0,25.82336,-25.81708,0.09838,0.09834,turn_right
11.904,0.09843,0.09836,0.09833,0.09834,0.181,0.0,25.89244,-25.88616,0.09835,0.09836,turn_right
11.936,0.09839,0.09837,0.09834,0.09834,0.181,0.0,25.9678,-25.96152,0.09843,0.09816,turn_right
11.968,0.09832,0.09836,0.09834,0.09835,0.181,0.0,26.03688,-26.0306,0.09838,0.09836,turn_right
12.0,0.09845,0.09838,0.09835,0.09835,0.181,0.0,26.10596,-26.09968,0.0986,0.09826,turn_right
12.032,0.09846,0.09839,0.09835,0.09836,0.181,0.0,26.17504,-26.16876,0.09847,0.09826,turn_right
12.064,0.09839,0.09839,0.09836,0.09837,0.181,0.0,26.2504,-26.24412,0.09831,0.09838,turn_right
12.096,0.09835,0.09839,0.09837,0.09837,0.181,0.0,26.31948,-26.3132,0.09839,0.09826,turn_right
12.128,0.09841,0.09839,0.09837,0.09837,0.181,-0.0,26.38856,-26.38228,0.09855,0.09833,turn_right
12.16,0.09845,0.0984,0.09837,0.09838,0.181,0.0,26.45764,-26.45136,0.09817,0.09845,turn_right
12.192,0.09836,0.09839,0.09838,0.09838,0.181,0.0,26.52672,-26.52044,0.0984,0.09826,turn_right
12.224,0.09834,0.09838,0.09838,0.09838,0.181,0.0,26.60208,-26.5958,0.09833,0.09846,turn_right
12.256,0.09848,0.0984,0.09838,0.09839,0.181,0.0,26.67116,-26.66488,0.09838,0.09837,turn_right
12.288,0.09832,0.09839,0.09839,0.09839,0.181,0.0,26.74024,-26.73396,0.09825,0.09826,turn_right
12.32,0.0983,0.09837,0.09839,0.09838,0.181,0.0,26.80932,-26.80304,0.09846,0.09842,turn_right
12.352,0.09823,0.09834,0.09838,0.09838,0.181,0.0,26.8784,-26.87212,0.09835,0.0986,turn_right
12.384,0.09838,0.09835,0.09838,0.09837,0.181,0.0,26.95376,-26.94748,0.09829,0.09837,turn_right
12.416,0.09829,0.09834,0.09837,0.09837,0.181,0.0,27.02284,-27.01656,0.09823,0.09838,turn_right
12.448,0.09837,0.09834,0.09837,0.09836,0.181,-0.0,27.09192,-27.08564,0.09837,0.09844,turn_right
12.48,0.09841,0.09836,0.09836,0.09836,0.181,0.0,27.161,-27.15472,0.09841,0.09826,turn_right
12.512,0.09832,0.09835,0.09836,0.09836,0.181,0.0,27.23008,-27.2238,0.09835,0.09838,turn_right
12.544,0.09832,0.09834,0.09836,0.09836,0.181,0.0,27.30544,-27.29916,0.09835,0.09825,turn_right
12.576,0.09846,0.09837,0.09836,0.09836,0.181,0.0,27.37452,-27.36824,0.09833,0.09832,turn_right
12.608,0.09844,0.09838,0.09836,0.09836,0.181,0.0,27.4436,-27.43732,0.0984,0.09847,turn_right
12.64,0.09829,0.09836,0.09836,0.09836,0.181,0.0,27.51268,-27.5064,0.0982,0.09844,turn_right
12.672,0.0984,0.09837,0.09836,0.09836,0.181,0.0,27.58176,-27.57548,0.09837,0.09826,turn_right
12.704,0.09833,0.09836,0.09836,0.09836,0.181,0.0,27.65712,-27.65084,0.09847,0.09843,turn_right
12.736,0.09834,0.09836,0.09836,0.09836,0.181,0.0,27.7262,-27.71992,0.09844,0.09832,turn_right
12.768,0.0983,0.09835,0.09836,0.09836,0.181,-0.0,27.79528,-27.789,0.09828,0.0986,turn_right
12.8,0.0984,0.09836,0.09836,0.09836,0.181,0.0,27.86436,-27.85808,0.09826,0.09845,turn_right
12.832,0.09841,0.09837,0.09836,0.09836,0.181,0.0,27.93344,-27.92716,0.09827,0.09842,turn_right
12.864,0.09835,0.09837,0.09836,0.09836,0.181,0.0,28.0088,-28.00252,0.09845,0.09838,turn_right
12.896,0.0985,0.09839,0.09836,0.09837,0.181,0.0,28.07788,-28.0716,0.09832,0.09824,turn_right
12.928,0.09835,0.09838,0.09837,0.09837,0.181,0.0,28.14696,-28.14068,0.0984,0.09823,turn_right
12.96,0.09833,0.09837,0.09837,0.09837,0.181,0.0,28.21604,-28.20976,0.09845,0.09831,turn_right
12.992,0.0984,0.09838,0.09837,0.09837,0.181,0.0,28.28512,-28.27884,0.09826,0.09848,turn_right
13.024,0.09837,0.09838,0.09837,0.09837,0.181,0.0,28.36048,-28.3542,0.09843,0.09829,turn_right
13.056,0.09834,0.09837,0.09837,0.09837,0.181,0.0,28.42956,-28.42328,0.09835,0.0984,turn_right
13.088,0.09845,0.09839,0.09837,0.09837,0.181,-0.0,28.49864,-28.49236,0.09825,0.09835,turn_right
13.12,0.09832,0.09837,0.09837,0.09837,0.181,0.0,28.56772,-28.56144,0.09847,0.09833,turn_right
13.152,0.09839,0.09838,0.09837,0.09837,0.181,0.0,28.6368,-28.63052,0.0985,0.09832,turn_right
13.184,0.09829,0.09836,0.09837,0.09837,0.181,0.0,28.71216,-28.70588,0.09834,0.09843,turn_right
13.216,0.09835,0.09836,0.09837,0.09837,0.181,0.0,28.78124,-28.77496,0.09843,0.0984,turn_right
13.248,0.09851,0.09839,0.09837,0.09837,0.181,0.0,28.85032,-28.84404,0.09822,0.0983,turn_right
13.28,0.0983,0.09837,0.09837,0.09837,0.181,0.0,28.9194,-28.91312,0.09827,0.09821,turn_right
13.312,0.09832,0.09836,0.09837,0.09837,0.181,0.0,28.98848,-28.9822,0.09837,0.09825,turn_right
13.344,0.09832,0.09835,0.09837,0.09837,0.181,0.0,29.06384,-29.05756,0.09836,0.09832,turn_right
13.376,0.09837,0.09836,0.09837,0.09836,0.181,0.0,29.13292,-29.12664,0.0983,0.09848,turn_right
13.408,0.09837,0.09836,0.09836,0.09836,0.181,0.0,29.202,-29.19572,0.09819,0.09842,turn_right
13.44,0.09836,0.09836,0.09836,0.09836,0.181,0.0,29.27108,-29.2648,0.09826,0.09836,turn_right
13.472,0.09837,0.09836,0.09836,0.09836,0.181,0.0,29.34644,-29.34016,0.09851,0.09834,turn_right
13.504,0.09844,0.09838,0.09836,0.09836,0.181,0.0,29.41552,-29.40924,0.09831,0.09833,turn_right
13.536,0.09847,0.09839,0.09836,0.09837,0.181,0.0,29.4846,-29.47832,0.09837,0.09842,turn_right
13.568,0.09836,0.09839,0.09837,0.09837,0.181,0.0,29.55368,-29.5474,0.09835,0.09831,turn_right
13.6,0.09835,0.09838,0.09837,0.09837,0.181,0.0,29.62276,-29.61648,0.09828,0.09823,turn_right
13.632,0.09825,0.09835,0.09837,0.09837,0.181,0.0,29.69812,-29.69184,0.0983,0.09827,turn_right
13.664,0.09841,0.09837,0.09837,0.09837,0.181,0.0,29.7672,-29.76092,0.09836,0.09838,turn_right
13.696,0.0984,0.09837,0.09837,0.09837,0.181,0.0,29.83628,-29.83,0.09831,0.09833,turn_right
13.728,0.09833,0.09836,0.09837,0.09837,0.181,0.0,29.90536,-29.89908,0.09837,0.09835,turn_right
13.76,0.09836,0.09836,0.09837,0.09837,0.181,0.0,29.97444,-29.96816,0.09833,0.09847,turn_right
13.792,0.09826,0.09834,0.09837,0.09836,0.181,0.0,30.0498,-30.04352,0.09839,0.09838,turn_right
13.824,0.09831,0.09834,0.09836,0.09836,0.181,0.0,30.11888,-30.1126,0.09836,0.09844,turn_right
13.856,0.09835,0.09834,0.09836,0.09836,0.181,0.0,30.18796,-30.18168,0.09839,0.09823,turn_right
13.888,0.09849,0.09837,0.09836,0.09836,0.181,0.0,30.25704,-30.25076,0.09835,0.0984,turn_right
13.92,0.09854,0.0984,0.09836,0.09837,0.181,0.0,30.32612,-30.31984,0.09846,0.0983,turn_right
13.952,0.0983,0.09838,0.09837,0.09837,0.181,0.0,30.40148,-30.3952,0.09832,0.09844,turn_right
13.984,0.09838,0.09838,0.09837,0.09837,0.181,0.0,30.47056,-30.46428,0.0985,0.09843,turn_right
14.016,0.09835,0.09838,0.09837,0.09837,0.181,0.0,30.53964,-30.53336,0.09842,0.09826,turn_right
14.048,0.0983,0.09836,0.09837,0.09837,0.181,0.0,30.60872,-30.60244,0.09836,0.09823,turn_right
14.08,0.09825,0.09834,0.09837,0.09837,0.181,0.0,30.6778,-30.67152,0.09829,0.09843,turn_right
14.112,0.09828,0.09833,0.09837,0.09836,0.181,0.0,30.75316,-30.74688,0.09837,0.09838,turn_right
14.144,0.0984,0.09834,0.09836,0.09836,0.181,0.0,30.82224,-30.81596,0.09849,0.09832,turn_right
14.176,0.09841,0.09836,0.09836,0.09836,0.181,0.0,30.89132,-30.88504,0.09837,0.09834,turn_right
14.208,0.09832,0.09835,0.09836,0.09835,0.181,0.0,30.9604,-30.95412,0.09836,0.09817,turn_right
14.24,0.09841,0.09836,0.09835,0.09836,0.181,0.0,31.02948,-31.0232,0.09836,0.09845,turn_right
14.272,0.09837,0.09836,0.09836,0.09836,0.181,0.0,31.10484,-31.09856,0.09847,0.0983,turn_right
14.304,0.09831,0.09835,0.09836,0.09836,0.181,0.0,31.17392,-31.16764,0.09838,0.0983,turn_right
14.336,0.09833,0.09835,0.09836,0.09835,0.181,0.0,31.243,-31.23672,0.09837,0.09854,turn_right
14.368,0.09833,0.09834,0.09835,0.09835,0.181,0.0,31.31208,-31.3058,0.09847,0.09836,turn_right
14.4,0.09838,0.09835,0.09835,0.09835,0.181,0.0,31.38116,-31.37488,0.09843,0.09837,turn_right
14.432,0.09834,0.09835,0.09835,0.09835,0.181,0.0,31.45652,-31.45024,0.09853,0.09842,turn_right
14.464,0.09834,0.09835,0.09835,0.09835,0.181,0.0,31.5256,-31.51932,0.09837,0.09831,turn_right
14.496,0.09834,0.09834,0.09835,0.09835,0.181,0.0,31.59468,-31.5884,0.09836,0.09852,turn_right
